jobname = asp_decarb_n7_idpp_08
-0.0004053731 -0.0003943259 -0.0000129025
 0.0005751289  0.0000241183  0.0000723549
-0.0001173870  0.0003551969  0.0000177092
 0.0000118062 -0.0001745626  0.0001984279
-0.0001713581 -0.0000743788  0.0002887451
-0.0000516098 -0.0000495016 -0.0000355872
 0.0002065236  0.0000055658 -0.0000166130
 0.0002314852  0.0002363763 -0.0002120893
-0.0001524682 -0.0001436136 -0.0002133543
-0.0000125651 -0.0000452851 -0.0000391290
 0.0001137608 -0.0003103335  0.0000488269
-0.0000436828  0.0000984128 -0.0005605399
-0.0000102882  0.0000248773  0.0001579496
-0.0000473090  0.0003187665 -0.0000941120
-0.0000789327  0.0002535796 -0.0000179622
 0.0000050598 -0.0001984279  0.0000944493
 0.0001592989 -0.0000780050 -0.0002206066
 0.0002089691 -0.0002187514 -0.0000810409
-0.0003971088  0.0002741560 -0.0000199862
 0.0003338615  0.0002681686 -0.0001412523
 0.0000458754 -0.0002986117 -0.0003363914
 0.0002081258  0.0001348433 -0.0000408999
-0.0000855947 -0.0001935368 -0.0002724694
-0.0000728609  0.0001787791  0.0005899710
-0.0001360239 -0.0001311328  0.0002588080
-0.0002591453  0.0002584707  0.0002868055
-0.0007356928 -0.0000007590 -0.0001167967
 0.0002027287  0.0000025299 -0.0000375267
-0.0000558263 -0.0001644430 -0.0001814776
-0.0003686054  0.0001948017  0.0001124116
-0.0002112460 -0.0000722706  0.0000220944
-0.0001463121 -0.0000107942  0.0001412523
-0.0000223474 -0.0000215884  0.0001539861
-0.0003026595  0.0000856790  0.0001140138
-0.0000240340  0.0001958980  0.0000554046
 0.0001097973  0.0001902479  0.0000052284
-0.0002008735  0.0004451768  0.0000846671
-0.0002436287  0.0001842605 -0.0000818842
 0.0000166973  0.0001635997  0.0003889288
 0.0000347439  0.0002670723 -0.0000578502
 0.0002287866 -0.0000990031  0.0000960516
 0.0001822366  0.0004061321  0.0001351806
-0.0004066381  0.0001025450  0.0002225462
 0.0001157848 -0.0003815078  0.0001076048
-0.0000478150 -0.0001388068  0.0000213354
 0.0002188357 -0.0002022228  0.0002211970
-0.0000269012 -0.0001127489 -0.0000847514

